Station Names,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Period
Bogra,1977,3,34.2,18.2,13,60,1.2,1.7,9.8,1977.03
Bogra,1978,3,37.8,16.7,25,60,1.3,1.7,9.9,1978.03
Bogra,1979,3,38.8,17.5,10,46,1.8,1.4,10.7,1979.03
Bogra,1980,3,38.1,19.2,15,55,1.1,2,9.1,1980.03
Bogra,1981,3,35.1,18.5,25,62,1.3,2.4,8.8,1981.03
Bogra,1982,3,36.8,17.6,32,63,1,2,8.3,1982.03
Bogra,1983,3,36.4,18.1,31,57,1.2,0.8,8.6,1983.03
Bogra,1984,3,36.1,18.6,6,60,1.1,0.7,8.8,1984.03
Bogra,1985,3,37.3,20.2,1,61,1.7,1.5,8.9,1985.03
Bogra,1986,3,39.5,18.5,0,53,1.1,0.8,9.6,1986.03
Bogra,1987,3,36.6,19.6,17,69,1,1.7,8.3,1987.03
Bogra,1988,3,35.5,18.6,25,71,1.2,2.1,8.2,1988.03
Bogra,1989,3,35,17.2,2,64,1.2,1.3,8.6,1989.03
Bogra,1990,3,34.5,17.9,24,79,1.2,2.6,7.5,1990.03
Bogra,1991,3,36,19.5,8,70,1,1.7,8.2,1991.03
Bogra,1992,3,37.3,19,0,63,1.7,0.9,8.3,1992.03
Bogra,1993,3,34.5,17.6,14,65,1.6,1.5,8.1,1993.03
Bogra,1994,3,36,19.2,4,69,1.5,1.4,8.2,1994.03
Bogra,1995,3,38.7,18.3,14,65,0.9,2,8.2,1995.03
Bogra,1996,3,35,20.2,7,69,1.1,1.8,8.8,1996.03
Bogra,1997,3,34.2,19.6,9,70,0.7,1.5,8.8,1997.03
Bogra,1998,3,33,17.6,26,71,1,2.5,8.2,1998.03
Bogra,1999,3,35.6,19.3,0,62,1,0.6,9.1,1999.03
Bogra,2000,3,32.8,18.5,76,72,0.8,1.8,7.8,2000.03
Bogra,2001,3,35.5,18.5,0,62,0.7,1.3,8.7,2001.03
Bogra,2002,3,35.2,19.4,5,67,0.8,1.7,8.4,2002.03
Bogra,2003,3,34.6,18.4,72,72,0.9,2.1,8.1,2003.03
Bogra,2004,3,35.6,20.9,45,72,1.1,1.7,8.6,2004.03
Bogra,2005,3,34.4,20.6,58,73,1.2,2.7,7,2005.03
Bogra,2006,3,37,19.3,12,62,0.7,1.3,9,2006.03
Bogra,2007,3,35.2,17.8,25,66,0.6,1.1,8.1,2007.03
Bogra,2008,3,35.2,20.5,22,74,0.9,2.3,5,2008.03
Bogra,2009,3,34.3,19.1,3,65,2.7,1.7,6.7,2009.03
Bogra,2010,3,36.8,20.9,0,64,3.5,1.3,6.9,2010.03
Bogra,2011,3,35.4,20.1,7,67,2.9,2.3,7.4,2011.03
Bogra,2012,3,36.4,19.5,0,60,3.6,0.5,7.5,2012.03
Bogra,2013,3,35.7,19.9,3,63,3.3,1,7.3,2013.03
Bogra,1948,4,39.5,22.7,69.140625,66.203125,1.740740741,3.7,8.009433962,1948.04
Bogra,1949,4,35.9,22.7,69.140625,66.203125,1.740740741,4.3,8.009433962,1949.04
Bogra,1950,4,35.9,22.7,2,45,1.740740741,1.8,8.009433962,1950.04
Bogra,1951,4,35.9,22.7,0,49,1.740740741,2.3,8.009433962,1951.04
Bogra,1952,4,41.5,22.3,192,60,1.740740741,3.7,8.009433962,1952.04
Bogra,1953,4,35.9,22.7,32,66,1.740740741,3.3,8.009433962,1953.04
Bogra,1954,4,42.8,24.9,14,57,1.740740741,2.1,8.009433962,1954.04
Bogra,1955,4,35.9,22.7,50,54,1.740740741,2.4,8.009433962,1955.04
Bogra,1956,4,43.3,22.3,49,63,1.740740741,2.7,8.009433962,1956.04
Bogra,1957,4,35.9,22.7,0,47,1.740740741,1.7,8.009433962,1957.04
Bogra,1958,4,40.5,23.5,43,59,1.740740741,2.5,8.009433962,1958.04
Bogra,1959,4,39.4,23.6,51,73,1.740740741,2.6,8.009433962,1959.04
Bogra,1960,4,43.4,22.6,0,44,1.5,0.7,8.009433962,1960.04
Bogra,1961,4,42,22.6,31,61,1.5,2.2,8.9,1961.04
Bogra,1962,4,41.1,22.4,12,56,1.2,2.7,8.4,1962.04
Bogra,1963,4,40.2,21.4,48,65,1.3,3.4,8,1963.04
Bogra,1964,4,40.1,22.8,69,70,1.9,3.5,7.1,1964.04
Bogra,1965,4,41.6,22.8,14,56,2,2.6,8.9,1965.04
Bogra,1966,4,37.2,24.1,19,64,1.9,2.7,8.6,1966.04
Bogra,1967,4,37.2,19.9,37,64,2.2,2.7,8.8,1967.04
Bogra,1968,4,37.6,22.5,16,64,1.7,2.7,8.6,1968.04
Bogra,1969,4,43.4,22.7,131,68,1.7,2.8,8.6,1969.04
Bogra,1970,4,43.7,23.4,0,62,1.5,2.8,8.4,1970.04
Bogra,1971,4,35.9,22.7,56,64,1.7,2.7,8.3,1971.04
Bogra,1972,4,40.9,22.9,6,55,1.7,1.6,10,1972.04
Bogra,1973,4,41.8,24,95,61,1.5,1.9,9,1973.04
Bogra,1974,4,37.5,23,120,78,1.3,2.8,8.9,1974.04
Bogra,1975,4,40,23.3,52,59,1.8,1.9,9.3,1975.04
Bogra,1976,4,43.6,22.5,45,53,1.8,2.4,8.8,1976.04
Bogra,1977,4,35.9,22.7,56,64,1.7,2.7,7.8,1977.04
Bogra,1978,4,43.3,21.7,155,64,1.7,2.5,9.9,1978.04
Bogra,1979,4,39.3,23.2,95,60,1.5,2,8.8,1979.04
Bogra,1980,4,41.7,24.4,69,59,1.9,2.4,8.7,1980.04
Bogra,1981,4,35.6,21.4,189,76,1.3,3.4,8.7,1981.04
Bogra,1982,4,37.8,21.8,48,67,2.1,3,7.6,1982.04
Bogra,1983,4,38.3,21,31,59,1.7,2.6,7.3,1983.04
Bogra,1984,4,40.5,23.2,48,64,1.7,1.9,8.6,1984.04
Bogra,1985,4,39.5,23.5,54,65,1.9,2.2,8.3,1985.04
Bogra,1986,4,39.2,22.1,128,73,1.9,3.6,7.4,1986.04
Bogra,1987,4,38.5,22.8,132,68,1.6,2.7,8,1987.04
Bogra,1988,4,38.4,22.5,87,73,1.6,2.7,7.8,1988.04
Bogra,1989,4,42,22.4,0,64,2.2,1.5,8.5,1989.04
Bogra,1990,4,36,21.6,41,81,2.5,3.7,7.2,1990.04
Bogra,1991,4,38,22.1,48,73,1.6,2.7,8,1991.04
Bogra,1992,4,39.2,22.7,30,66,2.2,1.7,8.5,1992.04
Bogra,1993,4,36.3,21.2,58,72,1.9,2.9,7.5,1993.04
Bogra,1994,4,38.5,22.2,114,70,1.6,3.1,8.1,1994.04
Bogra,1995,4,39.2,23.5,0,66,1.5,2.2,8.7,1995.04
Bogra,1996,4,39,23,401,69,1.1,2.6,8.4,1996.04
Bogra,1997,4,35.2,20.7,140,80,1,4,7.9,1997.04
Bogra,1998,4,36.5,22.1,84,78,1.4,3.5,7.7,1998.04
Bogra,1999,4,37,25.1,9,74,1.6,2.8,6.8,1999.04
Bogra,2000,4,36.4,22.7,158,78,1.8,3.9,7.1,2000.04
Bogra,2001,4,37.6,23.2,22,68,1.4,2.7,8.2,2001.04
Bogra,2002,4,35.1,22,284,79,1.6,4.2,7.3,2002.04
Bogra,2003,4,36.8,23.1,113,77,1.2,3.6,7.8,2003.04
Bogra,2004,4,38,22.7,90,79,1.5,4.6,6.3,2004.04
Bogra,2005,4,36,22.8,72,73,1.5,2.9,7.8,2005.04
Bogra,2006,4,36.3,22.4,143,76,1.4,3.5,6.5,2006.04
Bogra,2007,4,36.5,23.3,28,73,1.4,3.3,6.4,2007.04
Bogra,2008,4,37.5,23.2,20,72,1.3,2.3,7.3,2008.04
Bogra,2009,4,39.1,23.7,49,70,3.3,2.1,7,2009.04
Bogra,2010,4,38,24.8,26,75,3.9,3.3,5.3,2010.04
Bogra,2011,4,35.6,22.4,145,71,2.8,3.4,7.6,2011.04
Bogra,2012,4,38.4,22.7,74,71,3.5,3.3,7.4,2012.04
Bogra,2013,4,37.2,22.8,0,73,0,3.3,7.7,2013.04
Bogra,1948,5,36.1,23.1,179.890625,76.859375,1.781481481,4.3,7.303773585,1948.05
Bogra,1949,5,34.1,24,179.890625,76.859375,1.781481481,4.2,7.303773585,1949.05
Bogra,1950,5,34.1,24,123,73,1.781481481,4.5,7.303773585,1950.05
Bogra,1951,5,34.1,24,90,71,1.781481481,4,7.303773585,1951.05
Bogra,1952,5,35.4,23.2,114,75,1.781481481,4.7,7.303773585,1952.05
Bogra,1953,5,34.1,24,146,82,1.781481481,5.6,7.303773585,1953.05
Bogra,1954,5,42.2,25,145,73,1.781481481,4.5,7.303773585,1954.05
Bogra,1955,5,34.1,24,240,74,1.781481481,4.5,7.303773585,1955.05
Bogra,1956,5,36.7,24.9,177,83,1.781481481,5.6,7.303773585,1956.05
Bogra,1957,5,34.1,24,0,62,1.781481481,3.2,7.303773585,1957.05
Bogra,1958,5,43.9,24.9,121,76,1.781481481,3.7,7.303773585,1958.05
Bogra,1959,5,40.6,24.3,180,82,1.781481481,4,7.303773585,1959.05
Bogra,1960,5,43,25.3,187,69,1.7,4.2,7.303773585,1960.05
Bogra,1961,5,41.2,24,130,82,1.3,4.1,8.4,1961.05
Bogra,1962,5,37.8,23.2,287,79,1.3,4.8,7.5,1962.05
Bogra,1963,5,38.3,23.1,187,80,1.5,4.8,7.8,1963.05
Bogra,1964,5,34.2,23.9,184,77,1.6,4.1,8.1,1964.05
Bogra,1965,5,42.1,24.6,30,73,2.4,3.8,8.8,1965.05
Bogra,1966,5,37.2,25.1,87,77,1.9,4.2,8.1,1966.05
Bogra,1967,5,36,23.7,232,77,2.2,4.2,8.6,1967.05
Bogra,1968,5,36.1,24.2,18,77,2.3,4.2,8,1968.05
Bogra,1969,5,38.9,24.4,106,73,1.3,3.3,9.1,1969.05
Bogra,1970,5,43.6,25.3,113,71,1.6,3.6,9.3,1970.05
Bogra,1971,5,34.1,24,168,77,1.7,4.2,7.5,1971.05
Bogra,1972,5,41.9,25.6,134,69,1.8,2.8,8.1,1972.05
Bogra,1973,5,33.9,23.5,259,83,1,4.3,7.2,1973.05
Bogra,1974,5,35.7,23.7,254,81,1.4,4.5,7.4,1974.05
Bogra,1975,5,38.3,24.2,223,75,1.8,3.6,8.3,1975.05
Bogra,1976,5,37.2,23.2,157,79,1.4,3.8,9.4,1976.05
Bogra,1977,5,34.1,24,168,77,1.7,4.2,7.5,1977.05
Bogra,1978,5,36,23.3,374,77,1.9,5,6.2,1978.05
Bogra,1979,5,41.7,24.9,38,59,1.7,1.9,10.5,1979.05
Bogra,1980,5,36.1,22.5,263,80,2,4.9,7.1,1980.05
Bogra,1981,5,34.5,23.5,240,80,1.4,4.4,7.8,1981.05
Bogra,1982,5,38.6,24.7,121,70,1.6,2.5,9,1982.05
Bogra,1983,5,36.3,23.4,355,80,1.3,3.6,7.2,1983.05
Bogra,1984,5,36.2,23.7,388,85,1.6,4.7,4.9,1984.05
Bogra,1985,5,36,23.4,272,77,1.7,4.1,7.5,1985.05
Bogra,1986,5,36.7,23.1,210,79,1,3.1,8.5,1986.05
Bogra,1987,5,39.4,24.1,178,73,1.4,4.2,9,1987.05
Bogra,1988,5,37,23.4,259,83,2.2,5.1,5.3,1988.05
Bogra,1989,5,41.7,24.6,130,78,2.1,3.7,6.5,1989.05
Bogra,1990,5,36.8,23.7,292,82,1.9,4.4,7.1,1990.05
Bogra,1991,5,38,22.7,416,88,2.3,6.3,4,1991.05
Bogra,1992,5,36.8,23,140,78,2.3,3.3,7.6,1992.05
Bogra,1993,5,35.5,23,268,81,2.2,5,6.2,1993.05
Bogra,1994,5,41.5,24.6,94,76,1.8,4.3,7.2,1994.05
Bogra,1995,5,38.6,25.7,111,77,2.5,4.5,7,1995.05
Bogra,1996,5,39.3,24.6,184,78,1.7,4.5,6.9,1996.05
Bogra,1997,5,39,24.1,102,76,1.6,4,8.5,1997.05
Bogra,1998,5,39,24.9,143,79,1.3,4.5,7,1998.05
Bogra,1999,5,37.2,24.4,246,82,1.4,4.6,6.2,1999.05
Bogra,2000,5,37.5,24.2,272,81,1.2,5.1,5,2000.05
Bogra,2001,5,35.8,23.8,217,79,1,3.9,7.4,2001.05
Bogra,2002,5,37,24.1,123,81,1.3,4.4,6.7,2002.05
Bogra,2003,5,38.7,23.9,214,77,1.3,4.6,7.4,2003.05
Bogra,2004,5,40.1,25.1,137,74,1.3,3.7,7.2,2004.05
Bogra,2005,5,38.7,23.2,138,76,1.7,4.3,6.5,2005.05
Bogra,2006,5,37.3,24.4,193,77,1.3,4.2,6.7,2006.05
Bogra,2007,5,40.5,25.3,92,72,1.1,3.1,7.8,2007.05
Bogra,2008,5,36.4,24.4,213,75,1.2,3.6,7.1,2008.05
Bogra,2009,5,39,24.1,205,78,3,3.8,5.7,2009.05
Bogra,2010,5,40,25.1,185,74,3.4,4.3,6.6,2010.05
Bogra,2011,5,35.4,23.6,194,78,3,4.5,6.9,2011.05
Bogra,2012,5,39.3,25.6,94,71,3.4,3.8,6.7,2012.05
Bogra,2013,5,37.4,24.5,152,81,3.2,6.3,3.1,2013.05
Bogra,1948,6,33.5,25.7,315.578125,84.4375,1.701851852,5.7,4.939622642,1948.06
Bogra,1949,6,33.5,25.7,315.578125,84.4375,1.701851852,5.7,4.939622642,1949.06
Bogra,1950,6,33.5,25.7,180,86,1.701851852,6.9,4.939622642,1950.06
Bogra,1951,6,33.5,25.7,351,86,1.701851852,6.4,4.939622642,1951.06
Bogra,1952,6,37.1,25.7,393,82,1.701851852,5.8,4.939622642,1952.06
Bogra,1953,6,33.5,25.7,140,86,1.701851852,7,4.939622642,1953.06
Bogra,1954,6,33.9,25.2,597,89,1.701851852,6.6,4.939622642,1954.06
Bogra,1955,6,33.5,25.7,332,85,1.701851852,6.4,4.939622642,1955.06
Bogra,1956,6,37.8,25.3,467,88,1.701851852,6.6,4.939622642,1956.06
Bogra,1957,6,33.5,25.7,287,85,1.701851852,5.6,4.939622642,1957.06
Bogra,1958,6,43.4,26.3,161,79,1.701851852,4.7,4.939622642,1958.06
Bogra,1959,6,37.8,25.8,285,88,1.701851852,6,4.939622642,1959.06
Bogra,1960,6,37.8,25.6,107,85,1.5,5.5,4.939622642,1960.06
Bogra,1961,6,35.8,25.3,319,87,1.2,6.1,5.1,1961.06
Bogra,1962,6,34.6,25.5,203,87,1,6.3,4.4,1962.06
Bogra,1963,6,35.3,25.6,380,86,2,6,4.8,1963.06
Bogra,1964,6,39.4,25.8,263,85,2.2,6.5,2.4,1964.06
Bogra,1965,6,35.2,25.9,240,87,1.8,6.3,3.8,1965.06
Bogra,1966,6,37.7,26.3,155,85,2.2,5.7,5.8,1966.06
Bogra,1967,6,35.4,24.8,227,85,1.9,5.7,7.5,1967.06
Bogra,1968,6,33.4,25.2,422,85,1.8,5.7,5.8,1968.06
Bogra,1969,6,35,25.7,207,86,1.4,6.1,5.7,1969.06
Bogra,1970,6,37.8,25.7,506,86,1.3,6.1,3.7,1970.06
Bogra,1971,6,33.5,25.7,303,85,1.6,5.7,5.1,1971.06
Bogra,1972,6,36.7,25.5,268,84,1.1,5.1,5.4,1972.06
Bogra,1973,6,34.2,25.4,835,88,0.9,5.7,4,1973.06
Bogra,1974,6,35.2,25.7,221,86,1.3,5,5.9,1974.06
Bogra,1975,6,36.2,26,112,81,1.3,4.3,7.7,1975.06
Bogra,1976,6,35.4,25,396,85,1.3,5.4,5.7,1976.06
Bogra,1977,6,33.5,25.7,303,85,1.6,5.7,3.6,1977.06
Bogra,1978,6,33.6,25,654,85,1.5,5.9,4.8,1978.06
Bogra,1979,6,43.2,26.4,145,77,1.8,4.9,6.6,1979.06
Bogra,1980,6,34,26.1,326,85,1.3,5.4,6.4,1980.06
Bogra,1981,6,38.7,26.3,193,82,1.3,4.6,6,1981.06
Bogra,1982,6,34.6,25.6,234,84,1.3,5.7,4.9,1982.06
Bogra,1983,6,36.9,26.3,102,80,1.5,4.3,6.6,1983.06
Bogra,1984,6,37.5,25.2,539,87,1.7,5.4,4,1984.06
Bogra,1985,6,35.4,25.6,459,86,1.6,5,5,1985.06
Bogra,1986,6,37.1,26.2,163,86,1.5,4.9,5.9,1986.06
Bogra,1987,6,37.8,26.1,338,85,1.6,5.7,4.2,1987.06
Bogra,1988,6,37.7,25.4,756,86,2.1,5.6,4.3,1988.06
Bogra,1989,6,35.7,25.4,253,83,2.5,5.3,5.3,1989.06
Bogra,1990,6,35,25.7,378,87,2.3,5.5,4.6,1990.06
Bogra,1991,6,34.9,25.5,240,87,1.8,6.1,4,1991.06
Bogra,1992,6,36.2,25,202,82,2.3,4.8,6.1,1992.06
Bogra,1993,6,35.4,25,466,87,2.3,5.8,4.9,1993.06
Bogra,1994,6,35.6,25.8,289,85,1.9,6.2,4.4,1994.06
Bogra,1995,6,37.5,26.6,475,86,1.8,6.2,3.6,1995.06
Bogra,1996,6,35.5,25.6,283,84,1.4,5.5,5.7,1996.06
Bogra,1997,6,37.8,25.3,208,83,1.8,6,6.1,1997.06
Bogra,1998,6,40.6,27,367,85,1.9,6,5.7,1998.06
Bogra,1999,6,37,26.5,265,84,1.3,5.7,5.2,1999.06
Bogra,2000,6,36.8,26.2,250,83,1.1,6.2,4.4,2000.06
Bogra,2001,6,34.8,25.8,299,84,1.4,5.7,5.3,2001.06
Bogra,2002,6,34.4,25.6,254,88,1,6.5,4.3,2002.06
Bogra,2003,6,36.2,25.7,364,85,1.4,6.1,4.3,2003.06
Bogra,2004,6,36,25,638,84,0.9,5.6,4.7,2004.06
Bogra,2005,6,37.7,26.3,130,78,1.6,4.8,4.9,2005.06
Bogra,2006,6,36.6,26.1,184,83,1.3,5.9,3.8,2006.06
Bogra,2007,6,38.2,25.4,732,84,1.1,5.9,4.4,2007.06
Bogra,2008,6,35.6,25.8,393,84,1.2,5.9,3.5,2008.06
Bogra,2009,6,38.2,26,128,78,2.4,4.6,5.6,2009.06
Bogra,2010,6,37,26.3,286,83,3,6.2,3.6,2010.06
Bogra,2011,6,37.1,26.1,193,82,3.3,5.7,4.8,2011.06
Bogra,2012,6,37.8,26.4,147,81,3.6,6.2,2.6,2012.06
Bogra,2013,6,37.2,26.9,204,79,2.7,5.4,4.9,2013.06
Bogra,1948,7,33.1,26.4,363.71875,86.1875,1.577777778,6.2,4.435849057,1948.07
Bogra,1949,7,32,26.1,363.71875,86.1875,1.577777778,6.1,4.435849057,1949.07
Bogra,1950,7,32,26.1,158,87,1.577777778,6.8,4.435849057,1950.07
Bogra,1951,7,32,26.1,390,86,1.577777778,6.8,4.435849057,1951.07
Bogra,1952,7,35.8,26,336,84,1.577777778,6.8,4.435849057,1952.07
Bogra,1953,7,32,26.1,57,89,1.577777778,7.2,4.435849057,1953.07
Bogra,1954,7,32,26.1,501,89,1.577777778,7,4.435849057,1954.07
Bogra,1955,7,32,26.1,504,89,1.577777778,6.8,4.435849057,1955.07
Bogra,1956,7,37.8,26.1,145,84,1.577777778,5.6,4.435849057,1956.07
Bogra,1957,7,32,26.1,490,87,1.577777778,6,4.435849057,1957.07
Bogra,1958,7,37.8,26.7,372,83,1.577777778,5.5,4.435849057,1958.07
Bogra,1959,7,34.6,26.6,125,86,1.577777778,6,4.435849057,1959.07
Bogra,1960,7,33.4,26,311,88,1.4,7.1,4.435849057,1960.07
Bogra,1961,7,34.6,26.3,152,85,1.1,6.2,5.6,1961.07
Bogra,1962,7,35.4,26.3,278,85,1.1,5.7,6.7,1962.07
Bogra,1963,7,33.9,26.5,457,88,1.6,6.6,5.3,1963.07
Bogra,1964,7,32.9,25.7,461,88,1.8,6.8,3.4,1964.07
Bogra,1965,7,33.4,26,546,87,1.5,6.3,4.1,1965.07
Bogra,1966,7,33.9,26.1,246,86,1.4,6.1,5.6,1966.07
Bogra,1967,7,33.3,25.7,400,86,1.6,6.1,5.1,1967.07
Bogra,1968,7,32.9,26.2,549,86,1.5,6.1,4.7,1968.07
Bogra,1969,7,33.3,26.7,213,87,1.4,5.7,5,1969.07
Bogra,1970,7,33.9,26.1,629,88,1.4,6.7,3.8,1970.07
Bogra,1971,7,34.4,25.1,353,86,1.7,6.7,5.7,1971.07
Bogra,1972,7,36.7,26.2,307,85,1.1,5.9,5,1972.07
Bogra,1973,7,33.9,26.3,350,85,1.3,4.9,6.4,1973.07
Bogra,1974,7,37.8,25.1,474,90,1.2,6.5,2.8,1974.07
Bogra,1975,7,34.8,25.3,490,90,1.4,6,4.5,1975.07
Bogra,1976,7,33.8,26.1,429,85,1.3,4.9,6.6,1976.07
Bogra,1977,7,33.6,26.3,365,86,1.4,6,5.2,1977.07
Bogra,1978,7,33.6,26,306,86,1.3,5.3,5.5,1978.07
Bogra,1979,7,36.8,25.9,725,89,1.6,6.3,3.6,1979.07
Bogra,1980,7,34.3,26.1,410,87,1.4,5.7,4.8,1980.07
Bogra,1981,7,33.9,26,379,87,1.4,6.4,3.6,1981.07
Bogra,1982,7,36,26.3,360,86,1.4,5.6,3.6,1982.07
Bogra,1983,7,34.7,26.9,248,85,1.3,4.9,4.7,1983.07
Bogra,1984,7,32.7,25.6,431,88,1.5,5.7,4.1,1984.07
Bogra,1985,7,33.6,25.4,235,88,1.7,6,3,1985.07
Bogra,1986,7,33.8,25.4,446,89,1.2,5.8,3.9,1986.07
Bogra,1987,7,35.7,26,525,90,1.6,6.1,2.6,1987.07
Bogra,1988,7,34.5,26.2,486,87,1.5,6.2,3.9,1988.07
Bogra,1989,7,35,25.8,594,87,1.8,6.1,3.7,1989.07
Bogra,1990,7,34,25.9,499,90,1.6,6.1,3.5,1990.07
Bogra,1991,7,35.1,26.1,404,86,1.9,6,4.3,1991.07
Bogra,1992,7,34.6,25.5,289,87,2.1,5.8,3.5,1992.07
Bogra,1993,7,34.6,26.1,432,86,1.9,5.7,5.3,1993.07
Bogra,1994,7,35.6,26.3,173,81,2.1,6,5.7,1994.07
Bogra,1995,7,33.5,26.1,534,87,1.9,6.7,4.1,1995.07
Bogra,1996,7,35.2,26.5,338,86,1.4,6.5,3.7,1996.07
Bogra,1997,7,34.8,26.4,298,87,1.5,6.2,4.5,1997.07
Bogra,1998,7,35,26.5,749,89,1.2,7,2.8,1998.07
Bogra,1999,7,35.8,26.3,343,87,1.1,6.5,4.7,1999.07
Bogra,2000,7,35.1,26.6,190,84,1.4,5.7,5.1,2000.07
Bogra,2001,7,36,26.7,185,83,1.3,5.8,5.8,2001.07
Bogra,2002,7,35.2,26.1,476,90,0.7,6.9,2.1,2002.07
Bogra,2003,7,37.5,26.8,219,83,1.2,5.8,5.8,2003.07
Bogra,2004,7,34.2,25.8,529,86,1.3,6.2,3.8,2004.07
Bogra,2005,7,34.5,26.2,471,84,1.2,5.6,4,2005.07
Bogra,2006,7,37,26.8,192,83,1.5,5.7,5.2,2006.07
Bogra,2007,7,35.4,26.3,320,85,1.1,6.5,3.2,2007.07
Bogra,2008,7,34.5,26.1,474,86,0.8,6.3,3.3,2008.07
Bogra,2009,7,36,26.7,194,82,3.2,5.9,5.1,2009.07
Bogra,2010,7,35.8,27.1,92,82,2.8,5.8,4.9,2010.07
Bogra,2011,7,35.8,26.5,175,83,2.8,5.9,4.5,2011.07
Bogra,2012,7,35,26.7,186,84,3.1,6.6,3.5,2012.07
Bogra,2013,7,35,26.9,283,81,3.2,6,4.2,2013.07
Bogra,1948,8,33.3,26.4,307.015625,85.671875,1.424074074,6.1,5.001886792,1948.08
Bogra,1949,8,32.2,26.2,307.015625,85.671875,1.424074074,7,5.001886792,1949.08
Bogra,1950,8,32.2,26.2,555,89,1.424074074,7.1,5.001886792,1950.08
Bogra,1951,8,32.2,26.2,226,85,1.424074074,6.6,5.001886792,1951.08
Bogra,1952,8,33.4,26.5,203,83,1.424074074,6,5.001886792,1952.08
Bogra,1953,8,32.2,26.2,128,84,1.424074074,6,5.001886792,1953.08
Bogra,1954,8,32.2,26.2,283,88,1.424074074,7.1,5.001886792,1954.08
Bogra,1955,8,32.2,26.2,505,89,1.424074074,6.6,5.001886792,1955.08
Bogra,1956,8,32.2,26.2,515,87,1.424074074,6.2,5.001886792,1956.08
Bogra,1957,8,32.2,26.2,197,85,1.424074074,5.3,5.001886792,1957.08
Bogra,1958,8,34.7,26.1,442,88,1.424074074,6.2,5.001886792,1958.08
Bogra,1959,8,34.1,26.2,722,87,1.424074074,6.1,5.001886792,1959.08
Bogra,1960,8,35.1,26.7,256,87,1.2,6.5,5.001886792,1960.08
Bogra,1961,8,34.2,26.3,492,89,1,5.9,5.9,1961.08
Bogra,1962,8,34.4,26.2,224,87,1,6.6,4.3,1962.08
Bogra,1963,8,37.8,26.5,206,86,1.8,5.8,5.4,1963.08
Bogra,1964,8,35,26.7,188,85,1.4,5.7,6.2,1964.08
Bogra,1965,8,33.9,25.5,458,87,1.5,6.3,3.7,1965.08
Bogra,1966,8,33.7,26.1,342,86,1,5.9,3.3,1966.08
Bogra,1967,8,34.6,25.4,197,86,1.5,5.9,6,1967.08
Bogra,1968,8,33.9,26.3,289,86,1.3,5.9,6.2,1968.08
Bogra,1969,8,32.8,25.6,433,88,1.3,6.3,3.4,1969.08
Bogra,1970,8,35,26.7,171,84,1,5.8,5.4,1970.08
Bogra,1971,8,32.2,24.9,312,86,1.7,6.9,4.2,1971.08
Bogra,1972,8,37.8,25.8,261,86,1,5.5,5.2,1972.08
Bogra,1973,8,33.9,26.3,194,85,1,4.9,5.9,1973.08
Bogra,1974,8,35,26.4,416,85,1.6,5.5,5,1974.08
Bogra,1975,8,35.2,25.9,107,85,1.4,5,7.5,1975.08
Bogra,1976,8,32.8,25.4,453,89,1.2,5.5,5.2,1976.08
Bogra,1977,8,37.8,26.7,173,86,1.7,5.2,6.4,1977.08
Bogra,1978,8,37.8,26.5,191,86,1.2,4.7,6.8,1978.08
Bogra,1979,8,36.3,26.4,641,85,1.6,5.9,5.4,1979.08
Bogra,1980,8,35,26.4,237,86,1.2,5.6,4.5,1980.08
Bogra,1981,8,34.6,26.4,278,84,1.4,5.7,6.3,1981.08
Bogra,1982,8,34.1,26,262,86,2,5.9,5.6,1982.08
Bogra,1983,8,36.4,26.2,274,86,1.2,5.3,4.9,1983.08
Bogra,1984,8,35.5,26.4,272,85,1.9,5.3,5.4,1984.08
Bogra,1985,8,34.7,26.5,164,85,1.3,5.2,5.1,1985.08
Bogra,1986,8,36.5,25.9,225,85,1.1,5.1,5.5,1986.08
Bogra,1987,8,35.4,25.9,623,88,1.5,5.9,4.1,1987.08
Bogra,1988,8,35.2,26.3,180,87,1.7,6.5,2.8,1988.08
Bogra,1989,8,35,26.1,111,84,1.5,5.1,6,1989.08
Bogra,1990,8,36,26.3,265,88,1.5,5,5.7,1990.08
Bogra,1991,8,37,26.3,207,85,1.5,5.7,5.5,1991.08
Bogra,1992,8,36.5,26.2,159,84,1.6,5.2,5.6,1992.08
Bogra,1993,8,33.7,26.3,266,87,1.5,6.1,4,1993.08
Bogra,1994,8,37,26.3,208,83,1.5,5.9,5.3,1994.08
Bogra,1995,8,34.5,26.4,432,86,1.5,6.1,4.1,1995.08
Bogra,1996,8,37,26.3,171,85,1.4,6.3,5.2,1996.08
Bogra,1997,8,37.7,26.5,245,86,1.1,6.2,4.4,1997.08
Bogra,1998,8,35,26.6,563,89,0.8,7.1,3.5,1998.08
Bogra,1999,8,35,26.3,429,87,1.1,6.6,3.4,1999.08
Bogra,2000,8,35,26.6,289,85,0.9,5.9,3.9,2000.08
Bogra,2001,8,35.8,27,115,83,0.7,5.1,5.9,2001.08
Bogra,2002,8,35.2,26.5,496,87,0.8,6,5.9,2002.08
Bogra,2003,8,35.8,26.8,220,83,0.8,5.3,6.6,2003.08
Bogra,2004,8,34.7,26.6,261,83,1.1,5.6,6.3,2004.08
