location,co_level,gas_level,temperature,humidity,dust_level
Baridhara,77,50,26,78,29
Baridhara,8,22,24,50,15
Baridhara,43,181,21,32,32
Baridhara,10,33,26,45,1
Baridhara,99,187,24,42,52
Baridhara,9,39,20,55,4
Baridhara,43,116,10,37,63
Baridhara,9,19,30,42,13
Baridhara,26,76,19,79,59
Baridhara,1,6,30,48,1
Baridhara,92,123,26,46,12
Baridhara,8,28,27,49,2
Baridhara,46,86,23,41,13
Baridhara,6,42,20,56,19
Baridhara,97,213,30,33,30
Baridhara,1,31,26,43,13
Baridhara,78,249,34,32,16
Baridhara,5,19,20,41,18
Baridhara,42,62,14,60,61
Baridhara,7,22,24,52,15
Baridhara,73,131,12,66,59
Baridhara,9,45,27,54,20
Baridhara,30,269,27,78,55
Baridhara,9,39,26,50,2
Baridhara,70,152,17,46,12
Baridhara,5,33,25,56,5
Baridhara,61,147,28,38,14
Baridhara,2,34,22,55,5
Baridhara,87,164,10,50,58
Baridhara,8,49,21,52,12
Baridhara,91,136,26,39,86
Baridhara,8,33,23,47,5
Baridhara,39,123,34,44,44
Baridhara,2,29,28,50,3
Baridhara,80,242,33,47,75
Baridhara,2,11,27,59,18
Baridhara,99,111,26,76,11
Baridhara,1,29,28,58,19
Baridhara,26,66,23,80,39
Baridhara,5,8,22,58,7
Baridhara,49,201,20,51,73
Baridhara,2,46,28,45,1
Baridhara,25,130,23,45,37
Baridhara,8,15,22,46,16
Baridhara,63,160,18,35,31
Baridhara,3,25,23,57,4
Baridhara,75,275,27,50,69
Baridhara,10,19,23,52,4
Baridhara,23,128,11,68,82
Baridhara,7,20,29,58,4
Baridhara,71,240,32,37,22
Baridhara,3,47,23,59,14
Baridhara,82,288,18,45,53
Baridhara,10,19,30,40,16
Baridhara,81,275,13,69,23
Baridhara,5,27,26,50,20
Baridhara,33,206,12,60,20
Baridhara,10,2,28,59,6
Baridhara,20,255,23,74,92
Baridhara,3,39,28,58,8
Baridhara,30,268,15,48,76
Baridhara,3,33,30,46,3
Baridhara,76,280,19,71,17
Baridhara,8,31,26,48,8
Baridhara,66,130,16,44,83
Baridhara,9,20,24,52,11
Baridhara,52,221,16,54,27
Baridhara,3,19,22,48,16
Baridhara,32,172,30,42,21
Baridhara,4,37,25,60,7
Baridhara,64,241,12,60,67
Baridhara,8,17,23,50,8
Baridhara,72,146,30,38,18
Baridhara,3,39,26,44,14
Baridhara,48,115,27,69,24
Baridhara,4,49,26,58,16
Baridhara,75,288,28,64,91
Baridhara,2,28,29,56,8
Baridhara,65,201,23,78,19
Baridhara,5,9,21,56,2
Baridhara,71,125,24,37,94
Baridhara,5,36,27,56,19
Baridhara,66,202,17,33,70
Baridhara,7,36,26,47,2
Baridhara,53,82,21,66,71
Baridhara,1,40,27,43,10
Baridhara,86,193,25,59,45
Baridhara,3,24,28,46,12
Baridhara,44,60,12,30,99
Baridhara,4,30,30,51,11
Baridhara,65,216,10,73,62
Baridhara,4,6,29,60,4
Baridhara,27,66,27,44,100
Baridhara,4,30,25,48,2
Baridhara,42,221,20,58,54
Baridhara,5,20,30,56,15
Baridhara,57,91,17,33,46
Baridhara,2,21,26,43,18
Baridhara,38,220,29,61,65
Baridhara,9,17,26,50,7
Baridhara,89,138,18,48,81
Baridhara,7,3,30,51,11
Baridhara,2,42,24,57,14
Baridhara,47,200,30,66,30
Baridhara,2,22,28,51,8
Baridhara,68,218,34,70,70
Baridhara,3,25,27,46,16
Baridhara,60,274,15,32,18
Baridhara,5,46,22,55,18
Baridhara,36,62,16,46,44
Baridhara,10,22,21,54,13
Baridhara,29,146,16,30,30
Baridhara,4,20,21,52,14
Baridhara,64,260,14,79,48
Baridhara,9,44,22,60,14
Baridhara,22,273,16,49,66
Baridhara,8,41,22,42,17
Baridhara,47,206,33,76,70
Baridhara,3,27,24,44,1
Baridhara,66,265,14,35,55
Baridhara,6,43,26,54,11
Baridhara,75,101,35,34,15
Baridhara,5,11,29,57,4
Baridhara,94,50,15,42,64
Baridhara,1,2,23,42,4
Baridhara,59,163,30,45,46
Baridhara,1,11,21,50,17
Baridhara,83,96,14,51,49
Baridhara,1,50,27,49,3
Baridhara,61,125,11,77,42
Baridhara,9,16,27,56,3
Baridhara,57,133,24,75,27
Baridhara,4,1,21,55,2
Baridhara,79,143,23,78,27
Baridhara,10,26,26,48,15
Baridhara,82,290,29,42,92
Baridhara,4,38,27,41,13
Baridhara,92,80,11,52,87
Baridhara,10,24,29,44,13
Baridhara,65,277,15,31,89
Baridhara,6,50,26,41,18
Baridhara,59,285,18,52,74
Baridhara,5,48,30,59,2
Baridhara,94,172,30,58,68
Baridhara,9,14,25,50,16
Baridhara,56,213,33,69,92
Baridhara,2,18,24,41,2
Baridhara,38,264,14,78,72
Baridhara,4,9,26,45,5
Baridhara,82,68,18,34,93
Baridhara,6,40,28,40,12
Baridhara,99,189,21,58,24
Baridhara,4,48,27,40,9
Baridhara,47,199,12,35,48
Baridhara,10,31,24,50,17
Baridhara,87,159,13,59,48
Baridhara,8,20,25,49,10
Baridhara,35,52,12,38,14
Baridhara,1,29,21,51,8
Baridhara,93,227,12,60,59
Baridhara,8,10,21,40,11
Baridhara,43,55,29,64,70
Baridhara,4,1,20,48,19
Baridhara,66,202,18,49,80
Baridhara,10,37,28,54,1
Baridhara,86,158,15,54,39
Baridhara,9,17,23,54,1
Baridhara,56,141,15,30,82
Baridhara,10,5,21,40,12
Baridhara,75,99,21,73,48
Baridhara,3,28,21,47,8
Baridhara,56,188,15,51,35
Baridhara,10,16,27,55,18
Baridhara,76,289,29,66,61
Baridhara,7,44,29,43,4
Baridhara,68,169,19,30,80
Baridhara,1,14,29,49,13
Baridhara,29,106,24,45,82
Baridhara,1,25,23,44,4
Baridhara,85,258,15,31,50
Baridhara,3,28,22,41,18
Baridhara,97,203,28,50,33
Baridhara,1,14,23,51,9
Baridhara,42,100,19,62,78
Baridhara,1,9,22,49,7
Baridhara,59,87,18,79,78
Baridhara,10,48,21,45,12
Baridhara,80,107,31,77,49
Baridhara,5,19,29,54,17
Baridhara,81,230,13,80,41
Baridhara,7,14,27,46,20
Baridhara,39,285,15,44,67
Baridhara,8,6,23,60,20
Baridhara,30,241,34,56,78
Baridhara,9,27,25,46,13
Baridhara,94,213,13,40,21
Baridhara,5,50,21,49,12
Baridhara,41,233,26,50,46
Baridhara,6,17,25,60,1
Baridhara,97,50,35,65,69
Baridhara,5,45,26,54,19
Baridhara,83,169,29,50,97
Baridhara,1,8,22,52,7
Baridhara,44,177,11,74,21
Baridhara,7,24,27,60,3
Baridhara,28,109,12,62,22
Baridhara,10,26,20,50,10
Baridhara,96,242,29,45,88
Baridhara,5,10,30,60,2
Baridhara,24,235,28,41,54
Baridhara,10,29,28,58,3
Baridhara,89,71,14,38,77
Baridhara,3,8,28,41,3
Baridhara,86,296,12,56,25
Baridhara,1,39,21,45,7
Baridhara,90,223,19,43,24
Baridhara,7,18,28,47,6
Baridhara,26,230,11,70,41
Baridhara,6,38,22,60,13
Baridhara,58,199,13,49,58
Baridhara,10,34,29,41,4
Baridhara,72,188,31,40,57
Baridhara,7,15,28,51,4
Baridhara,59,119,16,38,36
Baridhara,7,14,21,59,4
Baridhara,86,194,10,32,16
Baridhara,3,2,24,52,16
Baridhara,26,50,18,76,65
Baridhara,2,12,24,41,13
Baridhara,68,53,12,47,36
Baridhara,4,31,30,45,13
Baridhara,48,236,20,33,56
Baridhara,4,25,20,52,8
Baridhara,87,96,27,41,16
Baridhara,5,36,25,41,15
Baridhara,92,288,10,62,62
Baridhara,6,3,30,56,5
Baridhara,91,204,20,52,84
Baridhara,4,43,21,46,6
Baridhara,99,179,31,31,39
Baridhara,2,41,29,41,11
Baridhara,71,150,30,75,69
Baridhara,5,32,29,58,5
Baridhara,33,128,25,34,77
Baridhara,9,13,29,41,9
Baridhara,92,180,21,71,65
Baridhara,9,20,22,49,16
Baridhara,24,83,11,78,53
Baridhara,7,6,23,43,17
Baridhara,31,214,19,53,56
Baridhara,5,20,20,41,8
Baridhara,25,276,27,67,68
Baridhara,7,24,22,52,10
Baridhara,77,298,22,36,72
Baridhara,5,21,30,52,7
Baridhara,31,103,24,41,30
Baridhara,1,31,23,46,18
Dhanmondi,8,3,29,60,2
Dhanmondi,42,296,25,65,89
Dhanmondi,4,42,22,48,16
Dhanmondi,58,116,31,51,75
Dhanmondi,4,9,27,56,4
Dhanmondi,58,123,13,37,37
Dhanmondi,2,37,30,53,4
Dhanmondi,52,182,30,56,32
Dhanmondi,9,49,27,41,7
Dhanmondi,56,196,10,35,38
Dhanmondi,7,33,30,53,8
Dhanmondi,74,170,35,64,51
Dhanmondi,6,2,23,42,19
Dhanmondi,98,293,14,38,81
Dhanmondi,3,13,28,41,20
Dhanmondi,70,152,16,35,51
Dhanmondi,3,12,20,47,12
Dhanmondi,58,212,24,40,36
Dhanmondi,4,46,29,55,9
Dhanmondi,76,294,18,67,79
Dhanmondi,2,12,26,48,4
Dhanmondi,28,196,30,58,63
Dhanmondi,2,22,28,53,2
Dhanmondi,38,125,21,38,38
Dhanmondi,5,44,29,58,2
Dhanmondi,36,126,12,53,45
Dhanmondi,2,33,27,42,3
Dhanmondi,72,188,32,59,11
Dhanmondi,1,15,30,49,13
Dhanmondi,89,118,33,51,62
Dhanmondi,7,40,20,56,20
Dhanmondi,20,285,13,40,56
Dhanmondi,1,45,25,56,4
Dhanmondi,89,108,28,39,28
Dhanmondi,4,29,22,46,12
Dhanmondi,64,147,15,45,14
Dhanmondi,6,32,30,59,20
Dhanmondi,22,240,33,33,38
Dhanmondi,3,20,30,53,15
Dhanmondi,89,215,19,70,16
Dhanmondi,6,41,26,42,2
Dhanmondi,56,94,14,39,24
Dhanmondi,6,34,27,53,8
Dhanmondi,89,126,22,79,56
Dhanmondi,4,13,22,45,10
Dhanmondi,88,274,23,43,67
Dhanmondi,6,44,22,58,14
Dhanmondi,92,225,20,80,47
Dhanmondi,1,43,30,54,1
Dhanmondi,53,101,27,50,44
Dhanmondi,7,29,23,58,2
Dhanmondi,55,271,18,35,83
Dhanmondi,1,21,22,46,17
Dhanmondi,71,112,13,31,100
Dhanmondi,3,29,28,42,10
Dhanmondi,32,115,15,57,39
Dhanmondi,7,45,23,53,8
Dhanmondi,42,95,26,34,28
Dhanmondi,10,7,21,45,16
Dhanmondi,76,133,33,65,36
Dhanmondi,4,36,30,47,3
Dhanmondi,82,291,12,44,82
Dhanmondi,1,7,27,57,3
Dhanmondi,72,221,13,71,68
Dhanmondi,8,4,28,50,18
Dhanmondi,31,266,17,38,73
Dhanmondi,6,4,20,48,10
Dhanmondi,62,295,15,56,57
Dhanmondi,7,15,20,40,1
Dhanmondi,40,151,32,37,75
Dhanmondi,10,7,20,59,15
Dhanmondi,61,72,17,35,56
Dhanmondi,8,42,28,59,9
Dhanmondi,77,227,23,79,21
Dhanmondi,1,46,27,54,7
Dhanmondi,87,233,20,74,86
Dhanmondi,4,46,20,58,19
Dhanmondi,30,50,19,66,19
Dhanmondi,4,11,24,54,16
Dhanmondi,77,117,18,72,99
Dhanmondi,7,5,21,47,6
Dhanmondi,78,189,12,34,55
Dhanmondi,10,7,24,46,14
Dhanmondi,69,177,27,61,16
Dhanmondi,3,9,27,49,14
Dhanmondi,34,142,22,46,76
Dhanmondi,3,25,25,49,10
Dhanmondi,70,138,16,54,72
Dhanmondi,7,25,28,59,11
Dhanmondi,84,102,13,57,11
Dhanmondi,9,35,22,51,14
Dhanmondi,59,243,11,80,32
Dhanmondi,1,48,20,59,10
Dhanmondi,52,190,11,47,23
Dhanmondi,4,3,27,40,5
Dhanmondi,86,234,33,80,70
Dhanmondi,1,38,22,55,10
Dhanmondi,82,125,19,79,21
Dhanmondi,1,23,20,44,17
Dhanmondi,54,133,13,66,96
Dhanmondi,3,22,21,60,2
Dhanmondi,50,229,17,43,50
Dhanmondi,7,48,27,54,19
Dhanmondi,79,105,35,50,83
Dhanmondi,9,44,28,57,2
Dhanmondi,25,280,17,34,66
Dhanmondi,7,47,23,48,13
Dhanmondi,29,107,11,38,19
Dhanmondi,2,35,23,57,4
Dhanmondi,97,237,15,54,18
Dhanmondi,1,25,27,60,1
Dhanmondi,85,159,35,35,84
Dhanmondi,3,50,29,40,2
Dhanmondi,59,207,30,68,76
Dhanmondi,5,17,24,54,19
Dhanmondi,49,73,11,43,70
Dhanmondi,8,23,30,44,4
Dhanmondi,82,142,19,53,65
Dhanmondi,6,24,28,59,7
Dhanmondi,58,96,18,61,67
Dhanmondi,10,7,28,52,10
Dhanmondi,91,140,27,52,93
Dhanmondi,5,37,30,51,17
Dhanmondi,50,132,32,55,96
Dhanmondi,7,35,21,42,13
Dhanmondi,51,236,31,51,72
Dhanmondi,8,11,20,41,14
Dhanmondi,75,127,35,68,66
Dhanmondi,9,45,21,56,10
Dhanmondi,74,105,21,80,88
Dhanmondi,2,38,21,51,19
Dhanmondi,48,91,30,39,27
Dhanmondi,8,9,28,49,14
Dhanmondi,24,125,25,55,39
Dhanmondi,5,48,24,44,11
Dhanmondi,71,222,29,53,54
Dhanmondi,5,26,27,48,5
Dhanmondi,54,121,29,47,20
Dhanmondi,6,42,28,41,5
Dhanmondi,58,238,22,41,16
Dhanmondi,2,47,29,57,16
Dhanmondi,79,94,10,51,25
Dhanmondi,3,28,29,48,10
Dhanmondi,26,157,24,58,52
Dhanmondi,7,18,21,42,2
Dhanmondi,97,116,28,80,34
Dhanmondi,8,47,20,40,5
Dhanmondi,74,90,11,38,68
Dhanmondi,2,21,25,54,20
Dhanmondi,67,185,34,58,25
Dhanmondi,10,21,30,43,10
Dhanmondi,72,299,35,31,36
Dhanmondi,4,5,20,50,16
Dhanmondi,23,166,30,42,73
Dhanmondi,1,37,25,40,12
Dhanmondi,39,225,12,32,55
Dhanmondi,1,43,24,43,14
Dhanmondi,44,260,30,51,93
Dhanmondi,1,13,30,50,9
Dhanmondi,45,63,34,67,100
Dhanmondi,9,20,24,44,13
Dhanmondi,51,108,15,66,67
Dhanmondi,7,6,20,55,7
Dhanmondi,29,66,13,38,11
Dhanmondi,5,12,21,41,3
Dhanmondi,76,142,28,80,18
Dhanmondi,3,3,27,41,16
Dhanmondi,85,282,28,77,99
Dhanmondi,9,12,26,54,19
Dhanmondi,59,80,21,53,61
Dhanmondi,10,22,27,54,12
Dhanmondi,21,128,25,68,51
Dhanmondi,5,1,25,59,11
Dhanmondi,55,69,22,70,72
Dhanmondi,10,35,20,45,13
Dhanmondi,52,69,11,63,78
Dhanmondi,2,30,28,46,10
Dhanmondi,28,246,30,72,37
Dhanmondi,5,11,25,58,18
Dhanmondi,42,280,13,53,60
Dhanmondi,7,3,30,60,12
Dhanmondi,72,192,24,66,62
Dhanmondi,8,15,29,59,16
Dhanmondi,33,216,24,77,23
Dhanmondi,2,5,24,46,16
Dhanmondi,92,235,17,53,53
Dhanmondi,6,29,24,55,2
Dhanmondi,23,69,15,30,70
Dhanmondi,7,33,22,57,16
Dhanmondi,38,254,10,51,50
Dhanmondi,1,40,28,47,8
Dhanmondi,84,142,31,41,74
Dhanmondi,8,39,20,53,4
Dhanmondi,44,106,29,71,62
Dhanmondi,1,35,21,55,17
Dhanmondi,42,282,28,57,74
Dhanmondi,6,1,30,59,20
Dhanmondi,42,215,32,48,13
Dhanmondi,3,50,25,41,3
Dhanmondi,61,232,12,35,72
Dhanmondi,7,45,20,40,4
Dhanmondi,70,50,23,66,20
Dhanmondi,7,2,23,54,3
Dhanmondi,53,100,15,31,73
Dhanmondi,6,41,28,56,1
Dhanmondi,35,233,21,68,85
Dhanmondi,9,35,27,59,19
Dhanmondi,59,164,19,50,68
Dhanmondi,1,24,21,49,18
Dhanmondi,73,197,29,71,88
Dhanmondi,4,16,22,59,5
Dhanmondi,23,148,10,75,89
Dhanmondi,8,17,27,60,3
Dhanmondi,93,74,23,66,85
Dhanmondi,6,47,21,59,18
Dhanmondi,55,167,13,68,71
Dhanmondi,1,47,27,55,11
Dhanmondi,70,199,14,49,82
Dhanmondi,9,49,28,46,4
Dhanmondi,90,235,20,67,16
Dhanmondi,2,11,23,41,6
Dhanmondi,97,87,13,62,67
Dhanmondi,8,20,22,57,7
Dhanmondi,63,277,35,42,20
Dhanmondi,4,7,27,60,3
Dhanmondi,34,241,12,34,33
Dhanmondi,5,48,21,48,17
Dhanmondi,91,175,13,36,88
Dhanmondi,9,32,20,51,14
Dhanmondi,67,290,28,32,21
Dhanmondi,1,47,28,53,4
Dhanmondi,74,183,31,34,45
Dhanmondi,2,24,20,57,14
Dhanmondi,37,154,27,76,84
Dhanmondi,10,11,28,46,11
Dhanmondi,93,63,17,33,60
Dhanmondi,7,2,26,55,16
Dhanmondi,76,244,32,44,57
Dhanmondi,9,3,21,54,1
Dhanmondi,100,169,30,40,52
Dhanmondi,4,41,27,49,3
Dhanmondi,50,149,15,61,16
Dhanmondi,1,32,29,46,19
Dhanmondi,80,154,16,32,91
Dhanmondi,4,2,23,44,3
Dhanmondi,39,254,24,63,46
Dhanmondi,5,27,29,44,13
Dhanmondi,53,296,11,33,77
Dhanmondi,4,13,20,45,10
Dhanmondi,24,68,26,54,91
Dhanmondi,4,27,30,57,8
Dhanmondi,62,85,17,75,89
Dhanmondi,8,20,21,43,3
Dhanmondi,45,142,13,30,68
Dhanmondi,9,23,28,44,4
Dhanmondi,92,195,12,75,65
Dhanmondi,3,35,26,53,6
Dhanmondi,43,63,29,44,57
Dhanmondi,3,33,24,40,1
Dhanmondi,45,63,26,34,45
Dhanmondi,7,1,27,46,11
Dhanmondi,81,251,32,36,49
Dhanmondi,2,36,27,43,7
Dhanmondi,83,103,33,46,12
Dhanmondi,7,48,29,53,18
Dhanmondi,95,178,27,49,68
Dhanmondi,7,36,23,56,3
Dhanmondi,95,280,32,40,92
Dhanmondi,3,36,26,49,14
Dhanmondi,29,241,15,38,99
Dhanmondi,6,8,24,48,3
Dhanmondi,84,219,34,64,25
Dhanmondi,6,13,28,51,20
Dhanmondi,29,96,22,40,85
Dhanmondi,4,31,20,58,5
Dhanmondi,28,248,11,56,96
Dhanmondi,7,16,21,44,5
Dhanmondi,38,262,20,54,53
Dhanmondi,1,38,29,43,7
Dhanmondi,41,62,25,71,79
Dhanmondi,3,15,23,44,2
Dhanmondi,37,277,24,51,52
Dhanmondi,9,39,29,51,7
Dhanmondi,87,130,32,70,14
Dhanmondi,3,10,23,51,18
Dhanmondi,26,164,21,37,40
Dhanmondi,7,48,23,46,13
Dhanmondi,67,175,24,52,79
Dhanmondi,5,35,23,56,16
Dhanmondi,98,299,11,38,80
Dhanmondi,4,14,30,50,11
Dhanmondi,70,202,27,79,58
Dhanmondi,1,37,20,49,1
Dhanmondi,70,254,18,73,32
Dhanmondi,9,41,30,41,10
Dhanmondi,88,268,29,71,48
Dhanmondi,10,11,24,49,13
Dhanmondi,44,233,27,46,61
Dhanmondi,3,1,29,45,16
Dhanmondi,60,116,12,53,36
Dhanmondi,8,46,30,43,13
Dhanmondi,46,236,21,32,38
Dhanmondi,2,50,20,54,19
Dhanmondi,33,218,32,80,29
Dhanmondi,4,10,30,55,2
Dhanmondi,43,264,16,72,65
Dhanmondi,1,20,29,52,20
Dhanmondi,82,84,20,59,90
Dhanmondi,5,37,23,40,14
Dhanmondi,88,198,26,73,34
Dhanmondi,3,47,27,49,13
Dhanmondi,33,271,15,37,92
Dhanmondi,3,47,29,46,11
Dhanmondi,99,283,13,68,23
Dhanmondi,7,12,25,57,1
Dhanmondi,97,121,22,55,51
Dhanmondi,5,41,24,50,5
Dhanmondi,40,272,34,77,59
Dhanmondi,1,2,23,55,9
Dhanmondi,66,284,27,55,60
Dhanmondi,3,38,29,46,6
Dhanmondi,66,108,16,74,29
Dhanmondi,7,19,28,42,4
Dhanmondi,20,214,10,72,86
Dhanmondi,1,50,23,43,7
Dhanmondi,98,191,15,30,84
Dhanmondi,3,4,26,40,7
Dhanmondi,83,182,14,59,95
Dhanmondi,8,7,23,52,13
Dhanmondi,39,156,23,66,24
Dhanmondi,8,31,30,49,8
Dhanmondi,29,63,17,65,49
Dhanmondi,5,13,29,48,6
Dhanmondi,38,284,24,72,22
Dhanmondi,4,50,21,55,5
Dhanmondi,83,230,18,39,57
Dhanmondi,4,48,24,55,19
Dhanmondi,30,131,12,45,33
Dhanmondi,9,43,22,44,12
Dhanmondi,22,211,14,47,58
Dhanmondi,3,8,27,43,3
Dhanmondi,47,94,28,32,43
Dhanmondi,9,1,21,47,2
Dhanmondi,72,89,10,66,50
Dhanmondi,8,15,22,47,12
Dhanmondi,39,135,22,44,81
Dhanmondi,5,42,30,56,7
Dhanmondi,98,113,11,67,65
Dhanmondi,2,3,22,52,7
Dhanmondi,74,72,24,55,39
Dhanmondi,3,23,26,49,10
Dhanmondi,27,125,19,42,69
Dhanmondi,7,33,30,51,10
Dhanmondi,34,275,27,46,16
Dhanmondi,10,18,27,43,18
Dhanmondi,52,268,28,53,97
Dhanmondi,5,33,29,40,6
Dhanmondi,20,209,35,39,71
Dhanmondi,1,7,22,58,16
Dhanmondi,85,170,26,68,100
Dhanmondi,5,41,21,48,3
Dhanmondi,50,130,35,30,28
Dhanmondi,4,28,30,51,13
Dhanmondi,97,119,13,65,48
Dhanmondi,4,7,21,40,15
Dhanmondi,42,124,11,57,64
Dhanmondi,8,13,27,42,13
Dhanmondi,65,152,27,38,36
Dhanmondi,4,39,28,59,15
Dhanmondi,22,135,16,36,42
Dhanmondi,7,12,23,59,19
Dhanmondi,62,270,21,71,45
Dhanmondi,6,33,25,57,9
Dhanmondi,31,164,22,39,66
Dhanmondi,2,26,25,52,12
Dhanmondi,50,59,27,76,65
Dhanmondi,10,21,26,45,9
Dhanmondi,65,286,29,51,90
Dhanmondi,7,21,25,56,1
Dhanmondi,82,268,20,30,22
Dhanmondi,6,42,26,48,5
Dhanmondi,33,247,28,62,63
Dhanmondi,2,31,21,52,8
Dhanmondi,46,300,14,78,15
Dhanmondi,3,46,21,52,6
Dhanmondi,64,70,16,36,57
Dhanmondi,8,35,30,52,5
Dhanmondi,60,130,25,63,58
Dhanmondi,8,45,26,45,7
Dhanmondi,25,80,15,33,72
Dhanmondi,8,38,20,44,18
Dhanmondi,23,277,25,45,42
Dhanmondi,10,32,29,60,10
Dhanmondi,21,195,14,68,40
Dhanmondi,9,48,26,53,17
Dhanmondi,85,139,23,36,97
Dhanmondi,8,22,20,53,10
Dhanmondi,20,115,32,32,41
Dhanmondi,6,28,29,48,20
Dhanmondi,37,269,23,72,56
Dhanmondi,6,38,25,50,13
Dhanmondi,99,94,12,44,76
Dhanmondi,8,7,27,48,12
Dhanmondi,57,242,16,54,88
Dhanmondi,5,42,24,58,16
Dhanmondi,96,184,35,79,49
Dhanmondi,2,31,20,58,10
Dhanmondi,59,61,16,53,40
Dhanmondi,8,6,29,48,15
Dhanmondi,86,139,30,43,47
Dhanmondi,8,37,23,42,15
Dhanmondi,70,82,14,61,10
Dhanmondi,6,50,30,54,1
Dhanmondi,67,123,24,74,29
Dhanmondi,10,37,21,52,12
Dhanmondi,38,258,26,62,29
Dhanmondi,1,2,29,60,18
Dhanmondi,99,189,13,60,69
Dhanmondi,2,19,24,48,3
Dhanmondi,80,242,33,59,86
Dhanmondi,2,15,26,41,13
Dhanmondi,58,111,17,61,64
Dhanmondi,4,20,24,55,19
Dhanmondi,44,184,25,55,26
Dhanmondi,5,2,21,48,3
Dhanmondi,82,97,13,61,57
Dhanmondi,9,40,28,54,9
Dhanmondi,95,158,17,55,55
Dhanmondi,1,23,22,43,9
Dhanmondi,91,109,33,56,100
Dhanmondi,5,21,24,44,10
Dhanmondi,59,131,14,69,69
Dhanmondi,5,10,26,40,10
Dhanmondi,93,86,22,44,15
Dhanmondi,10,17,27,53,12
Dhanmondi,25,138,29,38,58
Dhanmondi,6,12,22,56,2
Dhanmondi,28,170,11,68,84
Dhanmondi,9,36,21,53,4
Dhanmondi,30,177,28,35,37
Dhanmondi,7,9,22,60,4
Dhanmondi,56,97,20,38,38
Dhanmondi,1,23,20,57,3
Dhanmondi,59,157,35,50,24
Dhanmondi,2,32,21,54,9
Dhanmondi,43,62,21,73,46
Dhanmondi,4,45,27,45,7
Dhanmondi,55,80,34,38,91
Dhanmondi,7,49,28,55,14
Dhanmondi,94,219,13,52,19
Dhanmondi,7,33,29,44,12
Dhanmondi,99,246,29,68,27
Dhanmondi,4,41,30,47,10
Dhanmondi,28,126,23,32,57
Dhanmondi,3,33,26,54,4
Dhanmondi,44,221,26,68,26
Dhanmondi,4,15,20,50,5
Dhanmondi,97,274,19,42,52
Dhanmondi,2,11,23,51,10
Dhanmondi,91,201,30,68,87
Dhanmondi,9,39,24,53,18
Dhanmondi,28,50,26,72,50
Dhanmondi,4,28,21,42,18
Dhanmondi,49,225,28,35,65
Dhanmondi,9,29,25,49,8
Dhanmondi,41,254,21,36,33
Dhanmondi,6,26,30,45,15
Dhanmondi,34,128,30,53,72
Dhanmondi,3,32,25,40,6
Dhanmondi,64,257,31,45,52
Dhanmondi,10,49,26,44,13
Dhanmondi,84,93,33,55,70
Dhanmondi,76,135,27,53,27
Dhanmondi,8,25,29,49,12
Dhanmondi,39,283,26,60,74
Dhanmondi,4,43,30,46,14
Dhanmondi,41,74,23,71,82
Dhanmondi,7,13,22,58,18
Dhanmondi,22,115,34,53,17
Dhanmondi,10,9,20,52,1
Dhanmondi,100,184,30,50,42
Dhanmondi,1,41,24,42,12
Dhanmondi,47,194,23,77,47
Dhanmondi,1,31,26,57,13
Dhanmondi,57,98,15,70,28
Dhanmondi,3,22,23,46,8
Dhanmondi,85,177,24,71,20
Dhanmondi,9,47,28,52,14
Dhanmondi,39,169,31,55,79
Dhanmondi,8,33,24,43,5
Dhanmondi,52,167,20,38,98
Dhanmondi,8,40,22,41,3
Dhanmondi,70,91,26,75,77
Dhanmondi,2,27,24,43,4
Dhanmondi,94,257,26,75,44
Dhanmondi,2,19,25,53,4
Dhanmondi,86,208,31,35,80
Dhanmondi,6,33,26,57,11
Dhanmondi,63,224,16,79,33
Dhanmondi,2,12,29,56,17
Dhanmondi,78,105,22,48,78
Dhanmondi,6,22,21,51,11
Dhanmondi,77,56,17,53,62
Dhanmondi,8,45,26,60,10
Dhanmondi,92,138,33,71,34
Dhanmondi,7,3,29,50,18
Dhanmondi,33,102,33,38,73
Dhanmondi,10,46,21,53,15
Dhanmondi,90,268,17,47,67
Dhanmondi,4,37,29,56,10
Dhanmondi,33,105,35,34,21
Dhanmondi,4,43,23,52,11
Dhanmondi,61,225,30,69,83
Dhanmondi,2,49,24,57,10
Dhanmondi,97,288,26,48,52
Dhanmondi,9,46,25,40,10
Dhanmondi,64,85,35,34,93
Dhanmondi,6,20,23,51,4
Dhanmondi,22,238,30,77,69
Dhanmondi,2,19,28,55,11
Dhanmondi,81,222,11,47,31
Dhanmondi,6,36,25,43,13
Dhanmondi,67,97,17,78,12
Dhanmondi,8,15,27,49,17
Dhanmondi,66,167,27,64,12
Dhanmondi,2,49,29,46,14
Dhanmondi,69,272,17,61,73
Dhanmondi,10,23,27,52,20
Dhanmondi,58,164,20,40,51
Dhanmondi,4,3,30,54,16
Dhanmondi,20,97,17,36,46
Dhanmondi,9,16,25,53,17
Dhanmondi,57,94,12,74,50
Dhanmondi,8,45,28,54,17
Dhanmondi,22,218,26,36,49
Dhanmondi,3,15,21,45,11
Dhanmondi,64,121,13,32,59
Dhanmondi,5,45,23,50,14
Dhanmondi,100,67,15,36,71
Dhanmondi,9,26,23,43,18
Dhanmondi,80,74,26,71,26
Dhanmondi,9,3,25,50,3
Dhanmondi,99,299,15,62,11
Dhanmondi,2,25,24,48,15
Dhanmondi,99,136,34,45,72
Dhanmondi,10,1,22,41,18
Dhanmondi,22,282,31,47,15
Dhanmondi,3,36,28,58,6
